WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	Estimates Start After 
200	PALLFNFW	Emerging market and developing economies	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																														
200	PNFUELW	Emerging market and developing economies	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																														
200	PINDUW	Emerging market and developing economies	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																														
200	POILAPSP	Emerging market and developing economies	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																													
200	POILBRE	Emerging market and developing economies	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																													
200	POILDUB	Emerging market and developing economies	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																													
200	POILWTI	Emerging market and developing economies	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																													
200	PNRGW	Emerging market and developing economies	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																														
200	POILAPSPW	Emerging market and developing economies	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																														
200	PNGASW	Emerging market and developing economies	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																														
200	PNGASEU	Emerging market and developing economies	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																													
200	PNGASJP	Emerging market and developing economies	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																													
200	PNGASUS	Emerging market and developing economies	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																													
200	PCOALW	Emerging market and developing economies	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																														
200	PCOALAU	Emerging market and developing economies	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																													
200	PCOALSA	Emerging market and developing economies	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																													
200	PFANDBW	Emerging market and developing economies	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																														
200	PFOODW	Emerging market and developing economies	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																														
200	PCEREW	Emerging market and developing economies	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																														
200	PWHEAMT	Emerging market and developing economies	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																													
200	PMAIZMT	Emerging market and developing economies	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																													
200	PRICENPQ	Emerging market and developing economies	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																													
200	PBARL	Emerging market and developing economies	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																													
200	PVOILW	Emerging market and developing economies	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																														
200	PSOYB	Emerging market and developing economies	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																													
200	PSMEA	Emerging market and developing economies	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																													
200	PSOIL	Emerging market and developing economies	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																													
200	PROIL	Emerging market and developing economies	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																													
200	PPOIL	Emerging market and developing economies	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																													
200	PSUNO	Emerging market and developing economies	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																													
200	POLVOIL	Emerging market and developing economies	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																													
200	PFISH	Emerging market and developing economies	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																													
200	PGNUTS	Emerging market and developing economies	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																													
200	PMEATW	Emerging market and developing economies	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																														
200	PBEEF	Emerging market and developing economies	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																													
200	PLAMB	Emerging market and developing economies	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																													
200	PPORK	Emerging market and developing economies	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																													
200	PPOULT	Emerging market and developing economies	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																													
200	PSEAFW	Emerging market and developing economies	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																														
200	PSALM	Emerging market and developing economies	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																													
200	PSHRI	Emerging market and developing economies	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																													
200	PSUGAW	Emerging market and developing economies	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																														
200	PSUGAISA	Emerging market and developing economies	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																													
200	PSUGAUSA	Emerging market and developing economies	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																													
200	PSUGAEEC	Emerging market and developing economies	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																													
200	PBANSOP	Emerging market and developing economies	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																													
200	PORANG	Emerging market and developing economies	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																													
200	PBEVEW	Emerging market and developing economies	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																														
200	PCOFFW	Emerging market and developing economies	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																														
200	PCOFFOTM	Emerging market and developing economies	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																													
200	PCOFFROB	Emerging market and developing economies	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																													
200	PCOCO	Emerging market and developing economies	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																													
200	PTEA	Emerging market and developing economies	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																													
200	PRAWMW	Emerging market and developing economies	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																														
200	PTIMBW	Emerging market and developing economies	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																														
200	PHARDW	Emerging market and developing economies	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																														
200	PLOGSK	Emerging market and developing economies	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																													
200	PSAWMAL	Emerging market and developing economies	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																													
200	PSOFTW	Emerging market and developing economies	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																														
200	PLOGORE	Emerging market and developing economies	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																													
200	PSAWORE	Emerging market and developing economies	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																													
200	PCOTTIND	Emerging market and developing economies	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																													
200	PWOOLW	Emerging market and developing economies	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																														
200	PWOOLF	Emerging market and developing economies	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																													
200	PWOOLC	Emerging market and developing economies	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																													
200	PRUBB	Emerging market and developing economies	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																													
200	PHIDE	Emerging market and developing economies	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																													
