WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	Estimates Start After 
505	PCOPP	Emerging and developing Asia	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																												
505	PALUM	Emerging and developing Asia	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																												
505	PIORECR	Emerging and developing Asia	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																												
505	PTIN	Emerging and developing Asia	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																												
505	PNICK	Emerging and developing Asia	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																												
505	PZINC	Emerging and developing Asia	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																												
505	PLEAD	Emerging and developing Asia	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																												
505	PURAN	Emerging and developing Asia	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																												
903	NGDP_RPCH	Emerging and developing Europe	Gross domestic product, constant prices		Percent change			-0.962	-0.702	1.284	4.552	4.022	2.432	4.312	4.985	1.650	0.204	-0.482	-5.701	0.873	3.720	0.079	6.128	5.540	4.879	2.973	-0.037	5.266	-0.286	4.514	4.649	7.305	5.914	6.404	5.486	3.102	-2.985	4.717	5.422	1.197	2.821	2.791	3.519	3.514	3.328	3.327	3.327	3.351	3.346	
903	NGDP_RPCHMK	Emerging and developing Europe	Gross domestic product, constant prices		Percent change (market exchange rates)																																													
903	NGDPD	Emerging and developing Europe	Gross domestic product, current prices		U.S. dollars	Billions		247.133	257.564	262.087	260.020	249.606	259.955	277.270	295.060	327.620	343.432	359.350	351.099	384.363	420.991	383.037	491.792	528.085	559.172	596.946	561.154	583.002	547.835	623.386	766.754	947.109	1,132.091	1,261.258	1,574.548	1,853.562	1,554.996	1,705.811	1,848.321	1,788.826	1,885.425	1,894.153	1,688.460	1,710.703	1,795.798	1,894.922	2,008.341	2,129.147	2,243.738	
903	NGDP_D	Emerging and developing Europe	Gross domestic product, deflator		Index, 2000=100																																													
903	NGAP_NPGDP	Emerging and developing Europe	Output gap		Percent of potential GDP																																													
903	PPPGDP	Emerging and developing Europe	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		539.020	582.894	626.123	680.280	732.165	773.671	822.990	884.936	930.833	967.912	993.119	963.645	1,041.096	1,102.298	1,123.868	1,217.018	1,311.555	1,441.096	1,498.599	1,518.179	1,646.558	1,675.831	1,777.677	1,897.282	2,091.099	2,285.068	2,505.828	2,712.710	2,849.778	2,781.573	2,944.144	3,164.942	3,261.297	3,407.302	3,559.577	3,721.629	3,890.016	4,074.899	4,296.161	4,534.215	4,783.537	5,045.166	
903	PPPPC	Emerging and developing Europe	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		4,399.675	4,700.886	4,982.275	5,272.325	5,606.729	5,857.118	6,162.688	6,558.089	6,934.965	7,168.316	7,276.672	7,010.335	7,176.397	7,562.566	7,678.432	8,270.506	8,641.565	8,982.765	9,198.459	9,271.950	9,949.366	10,093.659	10,699.036	11,382.101	12,491.370	13,600.659	14,862.026	16,030.021	16,811.257	16,336.097	17,219.498	18,444.927	18,927.922	19,696.372	20,506.167	21,353.134	22,230.829	23,197.519	24,365.687	25,622.577	26,935.487	28,300.900	
903	PPPSH	Emerging and developing Europe	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			4.129	4.014	4.045	4.125	4.103	4.049	4.079	4.121	4.004	3.864	3.678	3.373	3.198	3.243	3.143	3.217	3.280	3.400	3.409	3.285	3.324	3.229	3.280	3.297	3.361	3.397	3.430	3.428	3.433	3.337	3.314	3.355	3.291	3.279	3.261	3.278	3.292	3.287	3.278	3.266	3.254	3.239	
903	NID_NGDP	Emerging and developing Europe	Investment		Percent of GDP			n/a	n/a	n/a	n/a	26.434	27.300	27.844	27.721	28.242	26.316	25.735	22.181	20.805	22.331	20.070	21.714	21.920	22.689	23.037	21.516	22.373	19.559	19.942	20.165	21.832	21.598	23.520	24.564	25.317	19.428	21.042	23.201	21.085	20.603	20.850	20.827	20.439	20.688	20.916	21.084	21.207	21.332	
903	NGSD_NGDP	Emerging and developing Europe	Gross national savings		Percent of GDP			25.700	24.153	25.400	23.388	22.655	24.385	24.446	24.991	26.498	24.932	24.371	20.825	19.201	17.974	19.795	19.462	19.655	19.568	20.489	17.694	18.033	18.017	18.058	16.999	16.350	16.649	17.175	16.640	17.344	16.020	16.021	16.798	16.569	16.842	17.834	18.997	18.393	18.144	17.923	17.831	17.829	17.835	
903	PCPIPCH	Emerging and developing Europe	Inflation, average consumer prices		Percent change			28.599	17.062	37.089	17.050	32.725	17.875	16.168	20.243	40.071	70.811	134.347	87.664	73.339	85.877	75.958	50.895	47.279	67.634	43.648	32.325	31.555	27.708	20.035	11.984	6.918	6.058	6.050	6.031	7.963	4.785	5.609	5.421	5.948	4.284	3.772	2.859	4.076	4.802	4.409	4.369	4.290	4.246	
903	PCPIEPCH	Emerging and developing Europe	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	44.440	63.216	127.312	70.746	87.327	66.051	42.911	52.700	67.551	34.849	35.815	25.747	29.096	13.751	9.972	7.044	5.521	5.937	6.968	6.619	4.825	5.333	6.613	4.797	3.535	3.102	3.491	5.081	4.041	4.769	4.056	4.497	4.043	
903	FLIBOR3	Emerging and developing Europe	Three-month London interbank offered rate (LIBOR)		Percent																																													
903	TRADEPCH	Emerging and developing Europe	Trade volume of goods and services		Percent change																																													
903	TM_RPCH	Emerging and developing Europe	Volume of imports of goods and services		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.143	4.013	16.175	-7.399	8.747	22.647	-10.790	24.719	16.681	19.841	11.853	-1.654	16.807	-5.900	9.571	12.549	14.782	8.559	13.453	15.988	4.313	-14.565	11.991	7.668	-0.331	5.459	5.408	4.451	5.926	5.444	5.876	5.520	5.461	5.896	
903	TMG_RPCH	Emerging and developing Europe	Volume of imports of goods		Percent change			6.553	8.367	-6.619	8.041	11.633	7.046	-0.412	7.946	6.347	5.062	22.682	-4.197	4.123	30.930	-10.465	21.448	17.152	19.640	12.291	-2.736	23.268	-6.151	10.377	13.319	15.283	8.710	12.698	15.049	3.196	-16.021	13.061	7.664	-0.219	5.292	4.505	4.213	6.087	5.218	5.659	5.382	5.390	6.022	
903	TX_RPCH	Emerging and developing Europe	Volume of exports of goods and services		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.694	8.042	1.077	3.322	14.376	18.590	16.771	11.083	-3.977	16.950	4.956	6.409	12.629	12.871	10.643	12.537	11.505	5.612	-8.146	11.610	7.374	4.611	6.151	6.034	4.153	4.402	6.100	5.902	5.895	5.831	5.760	
903	TXG_RPCH	Emerging and developing Europe	Volume of exports of goods		Percent change			1.219	14.510	5.463	4.379	16.086	2.834	-9.061	12.605	8.520	-3.062	-5.251	1.142	4.525	-0.443	8.759	7.946	19.610	11.680	9.341	1.698	15.814	10.237	9.442	12.331	12.836	10.822	12.846	11.550	3.621	-8.688	14.577	6.687	5.669	5.020	5.710	5.030	5.290	6.385	6.094	6.024	5.845	6.035	
903	TTPCH	Emerging and developing Europe	Terms of trade of goods and services		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.834	6.594	3.398	5.268	-0.186	-5.156	0.175	0.500	-2.583	-0.306	0.700	-0.050	-1.063	0.215	-1.575	-1.484	2.052	-1.660	3.910	-3.375	-1.893	-0.275	1.366	2.024	3.794	1.774	-1.654	-0.913	-0.967	-0.783	-0.375	
903	TTTPCH	Emerging and developing Europe	Terms of trade of goods		Percent change			-0.893	1.862	0.897	0.323	-0.359	1.072	2.978	0.283	3.095	-1.455	-14.980	-0.352	-0.051	8.758	3.867	-0.765	-1.741	1.819	1.529	-3.516	1.610	1.198	0.120	-0.705	0.738	-1.698	-0.984	1.962	-0.411	3.294	-3.900	-1.806	-0.956	1.834	1.042	2.606	1.183	-2.145	-1.183	-1.214	-0.964	-0.430	
903	TXGM_D	Emerging and developing Europe	Export price of manufactures		U.S. dollars; index, 2000=100																																													
903	TXGM_DPCH	Emerging and developing Europe	Export price of manufactures		U.S. dollars; annual percent change																																													
903	LUR	Emerging and developing Europe	Unemployment rate		Percent of total labor force																																													
903	LE	Emerging and developing Europe	Employment		Index, 2000=100																																													
903	GGR_NGDP	Emerging and developing Europe	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	33.904	34.910	35.232	35.466	35.240	36.107	36.604	36.438	36.366	35.637	35.773	36.446	36.838	37.585	37.404	37.547	36.945	37.101	37.136	37.159	37.171	37.207	
903	GGX_NGDP	Emerging and developing Europe	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	39.215	42.072	43.628	42.584	39.605	38.455	38.912	38.548	39.478	41.727	40.824	39.437	39.439	40.124	39.790	39.487	39.331	39.245	39.079	38.967	38.919	38.943	
903	GGXCNL_NGDP	Emerging and developing Europe	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-5.311	-7.162	-8.396	-7.118	-4.365	-2.349	-2.309	-2.110	-3.112	-6.089	-5.051	-2.991	-2.601	-2.539	-2.386	-1.940	-2.386	-2.144	-1.944	-1.808	-1.747	-1.736	
903	GGSB_NPGDP	Emerging and developing Europe	General government structural balance		Percent of potential GDP																																													
903	GGXONLB_NGDP	Emerging and developing Europe	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.611	2.681	-0.475	0.281	0.854	1.250	1.008	0.975	-0.296	-3.015	-2.214	-0.534	0.032	0.005	-0.205	0.089	-0.373	-0.115	0.084	0.246	0.336	0.442	
903	GGXWDN_NGDP	Emerging and developing Europe	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																													
903	GGXWDG_NGDP	Emerging and developing Europe	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	48.344	55.043	55.274	54.487	50.523	47.305	43.521	39.183	40.388	45.761	46.814	46.407	45.454	46.493	44.884	44.499	43.847	43.356	42.789	41.892	41.022	40.125	
903	BCA	Emerging and developing Europe	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		-9.047	-7.971	-2.252	-2.520	-0.253	-1.231	-3.488	-0.531	4.417	0.634	-2.743	-2.327	-5.535	-18.222	-1.029	-6.550	-10.903	-15.016	-13.789	-21.624	-27.476	-9.162	-16.989	-29.358	-51.290	-56.280	-80.121	-124.935	-148.908	-53.928	-86.471	-119.320	-81.740	-71.991	-58.584	-32.370	-35.681	-45.799	-56.453	-65.257	-71.578	-78.360	
